# tokens	expected	note
# =====================================================================		
# make — universal constructor for typed values		
# =====================================================================		
# `make TARGET data` is AQL's general-purpose value constructor. The		
# target dictates the construction strategy:		
#		
#   make Type v          coerce v to Type (parse / cast)		
#   make Type {opts} v   scalar with options (e.g. Pathon { abs:true })		
#   make Pathon s | [parts]      build a Pathon from a string or list		
#   make Options {map}         wrap a map as an Options instance		
#   make Type {data}     instantiate a named class instance — see object.tsv		
#   make RecordType {data}     instantiate a named record — see record.tsv		
#		
# Dispatch is order-agnostic for the two-arg form: the matcher		
# detects which side carries the type literal and which carries the		
# data, so `make Integer '5'` and `'5' make Integer` both work.		
#		
# This file covers the parts of `make` that the aqleng-only kernel		
# can demonstrate without relying on the production `record` /		
# `class` constructor words. The named-type instantiation rows		
# live in spec/prod/object.tsv, record.tsv, and resource.tsv.		
		
		
# ====================================================================		
# 1. Scalar coercion — types as targets		
# ====================================================================		
# Each builtin scalar type accepts strings (parsed) and the matching		
# concrete type (passes through unchanged).		
		
# String target — every value flows through ValToString.		
make Integer '5' typeof	Integer	parsed Integer reports its target type
make Float '3.14' typeof	Float	
make Boolean 'true' typeof	Boolean	
make Atom 'x' typeof	Atom	
# Strings get the more-specific ProperString / EmptyString subtype based		
# on content (see eng/go/types.go); make-coerced strings carry the same.		
make String 42 typeof	ProperString	non-empty String → ProperString subtype
make String '' typeof	EmptyString	empty String → EmptyString subtype
		
# ====================================================================		
# 4. Pathon construction		
# ====================================================================		
# Paths take a string ('a/b') or a list of parts (['a' 'b']).
# Slashes are normalised — '//' runs and leading/trailing '/'
# collapse to dropped empty segments. A leading '/' (on the
# string or the first list element) sets the abs flag;
# `{ abs:true }` forces absolute.
		
make Pathon 'a/b/c'	a/b/c	relative path from a string
make Pathon '/a/b'	/a/b	absolute path; leading '/' detected
make Pathon [ 'x' 'y' 'z' ]	x/y/z	list-of-parts form
make Pathon [ ]		empty list yields an empty path (renders as the empty string)
make Pathon [ 'single' ]	single

# Slash normalisation — // runs and leading/trailing / drop.
make Pathon 'a//b'	a/b	double slash collapses
make Pathon 'a/b/'	a/b	trailing slash dropped
make Pathon '//a//b//'	/a/b	leading slash absolute; slash runs collapse
make Pathon [ 'x/' 'y' ]	x/y	list element slashes normalise too
make Pathon [ '/x' 'y' ]	/x/y	leading slash on first element is absolute

# Pathon with `{abs:true}` options — `make` 3-arg sig handles the opts.
make Pathon { abs:true } 'a/b'	/a/b	
make Pathon { abs:true } [ 'x' 'y' ]	/x/y	
make Pathon { abs:false } 'a/b'	a/b	explicit abs:false leaves the path relative
		
# typeof on a Pathon value reports Pathon.		
make Pathon 'a/b' typeof	Pathon	
		
# ====================================================================		
# 5. Options		
# ====================================================================		
# `make Options {map}` wraps a concrete map as an Options instance —		
# the Map subtype used to carry option-shaped data.		
		
make Options { a:1 }	options{a:1}	one-entry options
make Options { a:1 b:2 }	options{a:1 b:2}	multi-entry — String() comma-renders Options
		
# typeof on an Options instance reports Map (the underlying VType).		
make Options { a:1 } typeof	Map	
		
# ====================================================================		
# 6. Errors / rejections		
# ====================================================================		
# Conversion failures produce concrete error messages.		
		
make Integer 'abc'	ERROR:cannot convert	non-numeric strings cannot become Integers
make Float 'x'	ERROR:cannot convert	
make Number 'y'	ERROR:cannot convert	
make Pathon 99	ERROR:Pathon source must be a list or string	Pathon requires list/string source
make Path 'a/b'	ERROR:	the bare Path name is gone — hard-renamed to Pathon (go: undefined_word; ts errors differently until the port catches up — the exact code is pinned in lang/spec/micron.tsv)
		
# Type-literal target with non-applicable source.
make List 5	ERROR:	List is a Node-family type; not a make target

# ====================================================================
# 6b. Micron construction smoke (Emailon / Urlon) — the full battery
#     (map forms, properties, refinements, ordering) is Go-only and
#     lives in lang/spec/micron.tsv.
# ====================================================================
make Emailon 'alice@example.com'	alice@example.com	string form, validated
make Emailon 'not-an-email'	ERROR:invalid email address	no @ — rejected
make Emailon 'alice@example.com' typeof	Emailon
make Urlon 'https://x.com/a?q=1'	https://x.com/a?q=1	absolute URL
make Urlon 'not a url'	ERROR:absolute URL	relative/invalid rejected
make Urlon 'https://x.com/a?q=1' typeof	Urlon
		
# ====================================================================		
# 7. Composition with def		
# ====================================================================		
# A `make`-produced value can be captured by `def` and reused —		
# typeof and round-trip behaviour survive the def-stack.		
		
def n (make Integer '42') n	42	def captures the parsed Integer
def n (make Integer '42') n typeof	Integer	type round-trips through the def stack
def p (make Pathon 'a/b/c') p	a/b/c	
def p (make Pathon 'a/b/c') p typeof	Pathon	
def opt (make Options { x:1 }) opt	options{x:1}	
