# AQL Language Specification: the aql:struct module
# Format: input<TAB>expected<TAB>description
#
# Loadable module of voxgig-struct data-manipulation utilities. These
# words were moved out of the core registry; they are reached only after
# `import`, under the `Struct` namespace: `import "aql:struct-util"
# StructUtil.word args`.
#
# ─────────────────────────────────────────────────────────────────────
# §1  merge — deep, index-wise merge (later argument wins)
import "aql:struct-util"  def Point class {x:1, y:2} (StructUtil.clone (make Point {})) typeof	Point	clone preserves the class
import "aql:struct-util"  def Point class {x:1} def p (make Point {}) (StructUtil.clone p) deq p	true	a clone is structurally equal…
import "aql:struct-util"  def Point class {x:1} def p (make Point {}) (StructUtil.clone p) eq p	false	…but a distinct instance (fresh field map)
import "aql:struct-util"  def Point class {x:1, y:2} (StructUtil.setpath (make Point {}) "x" 9) typeof	Point	setpath on an instance returns a NEW instance
import "aql:struct-util"  def Point class {x:1, y:2} (StructUtil.setpath (make Point {}) "x" 9) dot x	9	…with the edit applied
import "aql:struct-util"  def Point class {x:1} def p (make Point {}) def w (StructUtil.setpath p "x" 9) p dot x	1	…and the receiver untouched
import "aql:struct-util"  def Point class {x:1} StructUtil.setpath (make Point {}) "nope" 9	ERROR:unknown field	a class edit re-makes: unknown fields stay loud
import "aql:struct-util"  def Point class {x:1} StructUtil.setpath (make Point {}) "x" 'hi'	ERROR:expected Integer	…and off-schema values stay loud
import "aql:struct-util"  (StructUtil.setpath (object {a:1}) "b" 2) typeof	Object	an open Object edit stays an Object
import "aql:struct-util"  (StructUtil.setpath (object {a:1}) "b" 2) dot b	2	…and accepts new keys (open contract)
import "aql:struct-util"  def Point class {x:1} StructUtil.walk (make Point {})	[{path:'x' value:1}]	walk sees the instance's field projection
#
# §  parse — jsonic/JSON text → data (the decode complement of
#    jsonify). DATA context: nothing evaluates; the jsonic superset is
#    accepted (unquoted keys, optional commas), so strict JSON parses
#    too. Malformed input raises [aql/parse_error].
import "aql:struct-util" StructUtil.parse "{a:1, b:[2,3]}"	{a:1 b:[2 3]}	jsonic text decodes to a Map
import "aql:struct-util" StructUtil.parse "[1, 2, 3]"	[1 2 3]	a JSON array decodes to a List
import "aql:struct-util" StructUtil.parse '{"a": 1}'	{a:1}	strict JSON is valid jsonic
import "aql:struct-util" StructUtil.parse "{val:'if'}"	{val:'if'}	data context — text stays a string, never a word
import "aql:struct-util" StructUtil.parse (StructUtil.jsonify {a:1 b:[2 3]})	{a:1 b:[2 3]}	jsonify→parse round trip
import "aql:struct-util" StructUtil.parse "{a:1]"	ERROR:parse_error	malformed input raises loudly
import "aql:struct-util" StructUtil.parse ""	ERROR:parse_error	empty input raises (never a silent none)
#
# §X  Floats serialize as JSON numbers, not strings (bloom report:
#     jsonify emitted "x": "1.5"), and reify keeps the fraction —
#     whole-valued JSON numbers still come back as Integers.
import "aql:struct-util"  import "aql:string-util"  StringUtil.contains '"x": 1.5' (StructUtil.jsonify {x:1.5})	true	a Float field serializes as a bare JSON number
import "aql:struct-util"  import "aql:string-util"  StringUtil.contains '"1.5"' (StructUtil.jsonify {x:1.5})	false	and never as a quoted string
def P class {x:0.0} import "aql:struct-util"  (StructUtil.reify P "{\"x\": 1.5}").x	1.5	reify keeps the fraction (was truncated to Integer 1)
def P class {n:0} import "aql:struct-util"  (StructUtil.reify P "{\"n\": 2}").n typeof	Integer	whole-valued JSON numbers still reify as Integers
