# tokens	expected	note
# =====================================================================
# word / __SP splice marker
# =====================================================================
# `word <value>` wraps its (unevaluated) argument in an internal __SP
# splice marker. When the marker reaches the stack pointer it is
# replaced by its payload and re-stepped against the LIVE stack:
#   - a plain list contributes its top-level elements (so a word-bearing
#     list runs as a Forth-style macro),
#   - any other value contributes itself.
# `def name word value` binds the marker, giving an explicit splice
# (the type-agnostic counterpart of the implicit `def name [list]`
# splice, which is unchanged). In a forward-argument position a
# DATA-splice-bound word expands like the written paren group —
# f w ≡ f (w) — see §7. Expected values use the canon renderer
# (containers are space-separated).
# =====================================================================


# =====================================================================
# 1. Standalone `word`: scalar splices itself, list splices its elements
# =====================================================================
def vs word [2,3] def add3 fn [[x:Integer y:Integer z:Integer][Integer][x add y add z]] add3 1 vs	6	mixed: literal then spread — add3 1 2 3
def n word 42 add n 3	45	scalar data splice as a native word's forward arg
def e word [] def add2 fn [[x:Integer y:Integer][Integer][x add y]] add2 1 e 5	6	empty splice contributes nothing; scan reaches the 5
def kv word [{a:1},{b:2}] def both fn [[x:Map y:Map][Integer][(size x) add (size y)]] both kv	2	non-scalar elements spread too (maps fill Map slots)
def vs word [2,3] def add2 fn [[x:Integer y:Integer][Integer][x add y]] 1 add2 vs	1 5	swap form: both args from the spread; prefix 1 untouched (= 1 add2 (vs))
def vs word [2,3] def add2 fn [[x:Integer y:Integer][Integer][x add y]] vs add2	5	stack form unchanged: splice fires standalone, add2 collects
def vs word [2,3] def g fn [[x:Any][Any][x]] g vs 9	2 3 9	one-slot fn takes the first value; the rest spill (= g (vs) 9)
def xs word [1,2,3] def y xs [y]	[1 2 3]	rebinding ALIASES: def collects the marker itself; y is the same splice
def xs word [1,2,3] def y xs [0 y 4]	[0 1 2 3 4]	the alias spreads exactly like the original
def vs word [2,3] def y vs def add2 fn [[x:Integer y2:Integer][Integer][x add y2]] add2 y	5	the alias spreads in call positions too
def xs word [1,2,3] def y xs def z y [z]	[1 2 3]	aliases chain
def xs word [1,2,3] def y (xs) [y]	2 3 [1]	parens force expansion at a binder: binds the FIRST value — the one place f w and f (w) differ, by design
def vs word [2,3] quote vs	vs/q	/q exemption: quote captures the NAME, binding notwithstanding
def p word [1 add 2] def f fn [[x:Integer][Integer][x mul 10]] f p	ERROR:signature	code splice is NOT spread (live-stack macro semantics)
def p word [1 add 2] def f fn [[x:Integer][Integer][x mul 10]] f (p)	30	…group a code splice explicitly to use its result
def inc word [1 add] 1 inc inc inc	4	code-splice macro chain: each add sees the live stack
#
# §9  splices inside CLOSURE bodies — the check engine fires the marker
# during body analysis, so a compile-time-known payload compiles NATIVELY
# into the do/each$body unit (no island, no whole-program fallback).
def xs (quote [1 add 2])  do [word xs]	3	a quoted-binding payload splices into a compiled do body
def op (quote [mul 2])  do [5 word op]	10	the spliced tokens compose with the body's preceding stack
def twice word [dup add]  do [5 twice]	10	a bare macro reference (splice-bound def) fires inside the body
def op (quote [mul 2])  [1 2 3] each [word op]	[2 4 6]	a splice in an each body compiles per element
