# edge-containers-2.tsv — MUTATION edge cases: copy-returning vs
# in-place words, the flex family, and Store/context layering.
#
# The mutation contract has three tiers (EXPLANATION.md "Immutability
# and mutability"; eng/go/core_storage.go):
#   * plain Map/List: set/push/pop/shift/unshift are COPY-RETURNING —
#     a new spine comes back, the receiver never changes;
#   * FlexMap/FlexList: set and the list-mutation family mutate IN
#     PLACE and return the SAME node (identity-verified here with eq);
#   * Store (context) and class instances: set mutates in place and
#     returns NOTHING — `def r (x set …)` binds nothing at all.
# Sub-engine layering: `do`/`each` children inherit the context store
# for READS, their WRITES are local and vanish; a fn body runs in the
# SAME engine, so its context writes persist. Flex nodes are shared
# pointers, so flex MUTATION inside a sub-engine does persist.

# ====================================================================
# §1  plain Map/List — copy-returning, receiver untouched
# ====================================================================

do [do [context set 'w' 4 end context get 'w']]	4	nested children can still read their own writes
context set 'x' 1 end each [drop (context get 'x')] [0]	[1]	each bodies read the parent store too
context set 'x' 1 end context set 'x' 2 end context set 'x' 3 end context get 'x'	3	repeated sets in ONE engine layer up — latest wins
context set k/q 3 end context dot k	3	atom keys work against the store
context set 'x' 5 end def g fn [[] [Integer] [context get 'x']] (g)	5	a fn body reads the caller's context (dynamic scope)
def g fn [[] [Integer] [context set 'y' 7 end context get 'y']] (g) context get 'y'	7 7	a fn body runs in the SAME engine — its context write PERSISTS after the call (contrast `do`)
context deq context	false	Stores opt out of deq as well as eq — never equal, even to themselves
def s1 context def s2 context (s1 deq s2)	false	…including two captures of the same context

# ====================================================================
# §8  class-instance writes are in place and visible through every view
# ====================================================================

def P class {x:1} def p (make P {}) def q p q set x 9 end p.x	9	an alias write mutates the one instance
def P class {x:1} def p (make P {}) def l [p] (l get 0) set x 9 end p.x	9	a write through a list element mutates it too
def P class {x:1} def p (make P {}) def m {q:p} m.q set x 8 end p.x	8	…and through a map field
def P class {items:(flex [])} def p (make P {}) push 1 p.items drop p.items	(flex [1])	a flex field default is one live node per instance — reads share it
